Date	Model	Run	Dataset	Micro F1	Macro F1	Label Report
05/09/2023 15:40:48	bertic	bertic-0	datasets/hr500k.conllup_extracted.json	0.9909357296346942	0.9281450421260529	{'B-deriv-per': {'precision': 1.0, 'recall': 0.9210526315789473, 'f1-score': 0.958904109589041, 'support': 38.0}, 'B-loc': {'precision': 0.961892247043364, 'recall': 0.9568627450980393, 'f1-score': 0.9593709043250329, 'support': 765.0}, 'B-misc': {'precision': 0.8607954545454546, 'recall': 0.8657142857142858, 'f1-score': 0.8632478632478634, 'support': 350.0}, 'B-org': {'precision': 0.9215155615696887, 'recall': 0.9128686327077749, 'f1-score': 0.9171717171717173, 'support': 746.0}, 'B-per': {'precision': 0.952112676056338, 'recall': 0.976878612716763, 'f1-score': 0.964336661911555, 'support': 692.0}, 'I-loc': {'precision': 0.9315068493150684, 'recall': 0.8242424242424242, 'f1-score': 0.8745980707395498, 'support': 165.0}, 'I-misc': {'precision': 0.8797595190380761, 'recall': 0.862475442043222, 'f1-score': 0.871031746031746, 'support': 509.0}, 'I-org': {'precision': 0.8945518453427065, 'recall': 0.9138240574506283, 'f1-score': 0.9040852575488454, 'support': 557.0}, 'I-per': {'precision': 0.9663677130044843, 'recall': 0.9773242630385488, 'f1-score': 0.971815107102593, 'support': 441.0}, 'O': {'precision': 0.9968252615430507, 'recall': 0.9969527137895029, 'f1-score': 0.9968889835925848, 'support': 46927.0}, 'accuracy': 0.9909357296346942, 'macro avg': {'precision': 0.9365327127458232, 'recall': 0.9208195808380136, 'f1-score': 0.9281450421260529, 'support': 51190.0}, 'weighted avg': {'precision': 0.9909237619044741, 'recall': 0.9909357296346942, 'f1-score': 0.9909131479840018, 'support': 51190.0}}
05/09/2023 15:47:48	bertic	bertic-1	datasets/hr500k.conllup_extracted.json	0.9907403789802696	0.9270699663257664	{'B-deriv-per': {'precision': 1.0, 'recall': 0.8947368421052632, 'f1-score': 0.9444444444444444, 'support': 38.0}, 'B-loc': {'precision': 0.9524421593830334, 'recall': 0.9686274509803922, 'f1-score': 0.9604666234607906, 'support': 765.0}, 'B-misc': {'precision': 0.8624641833810889, 'recall': 0.86, 'f1-score': 0.8612303290414878, 'support': 350.0}, 'B-org': {'precision': 0.9074074074074074, 'recall': 0.9195710455764075, 'f1-score': 0.9134487350199734, 'support': 746.0}, 'B-per': {'precision': 0.9544159544159544, 'recall': 0.9682080924855492, 'f1-score': 0.9612625538020086, 'support': 692.0}, 'I-loc': {'precision': 0.9517241379310345, 'recall': 0.8363636363636363, 'f1-score': 0.8903225806451613, 'support': 165.0}, 'I-misc': {'precision': 0.8755020080321285, 'recall': 0.8565815324165029, 'f1-score': 0.8659384309831182, 'support': 509.0}, 'I-org': {'precision': 0.8900523560209425, 'recall': 0.9156193895870736, 'f1-score': 0.9026548672566372, 'support': 557.0}, 'I-per': {'precision': 0.9665178571428571, 'recall': 0.981859410430839, 'f1-score': 0.9741282339707537, 'support': 441.0}, 'O': {'precision': 0.9970153708401731, 'recall': 0.996590448995248, 'f1-score': 0.9968028646332886, 'support': 46927.0}, 'accuracy': 0.9907403789802696, 'macro avg': {'precision': 0.9357541434554622, 'recall': 0.9198157848940911, 'f1-score': 0.9270699663257664, 'support': 51190.0}, 'weighted avg': {'precision': 0.9907689261977067, 'recall': 0.9907403789802696, 'f1-score': 0.9907346384571801, 'support': 51190.0}}
05/09/2023 15:58:16	bertic	bertic-2	datasets/hr500k.conllup_extracted.json	0.9902715374096503	0.9208075906291597	{'B-deriv-per': {'precision': 1.0, 'recall': 0.8947368421052632, 'f1-score': 0.9444444444444444, 'support': 38.0}, 'B-loc': {'precision': 0.9582790091264668, 'recall': 0.9607843137254902, 'f1-score': 0.9595300261096605, 'support': 765.0}, 'B-misc': {'precision': 0.8406593406593407, 'recall': 0.8742857142857143, 'f1-score': 0.8571428571428572, 'support': 350.0}, 'B-org': {'precision': 0.8997326203208557, 'recall': 0.9021447721179625, 'f1-score': 0.9009370816599733, 'support': 746.0}, 'B-per': {'precision': 0.9627507163323782, 'recall': 0.9710982658959537, 'f1-score': 0.9669064748201439, 'support': 692.0}, 'I-loc': {'precision': 0.9241379310344827, 'recall': 0.8121212121212121, 'f1-score': 0.864516129032258, 'support': 165.0}, 'I-misc': {'precision': 0.8732394366197183, 'recall': 0.8526522593320236, 'f1-score': 0.8628230616302187, 'support': 509.0}, 'I-org': {'precision': 0.8689655172413793, 'recall': 0.9048473967684022, 'f1-score': 0.8865435356200527, 'support': 557.0}, 'I-per': {'precision': 0.9640449438202248, 'recall': 0.9727891156462585, 'f1-score': 0.9683972911963883, 'support': 441.0}, 'O': {'precision': 0.996994372442019, 'recall': 0.9966756877703667, 'f1-score': 0.9968350046355993, 'support': 46927.0}, 'accuracy': 0.9902715374096503, 'macro avg': {'precision': 0.9288803887596865, 'recall': 0.9142135579768645, 'f1-score': 0.9208075906291597, 'support': 51190.0}, 'weighted avg': {'precision': 0.9903264778755382, 'recall': 0.9902715374096503, 'f1-score': 0.9902772810961029, 'support': 51190.0}}
05/09/2023 16:12:06	bertic	bertic-3	datasets/hr500k.conllup_extracted.json	0.9903692127368626	0.9239109600132964	{'B-deriv-per': {'precision': 1.0, 'recall': 0.9210526315789473, 'f1-score': 0.958904109589041, 'support': 38.0}, 'B-loc': {'precision': 0.9656084656084656, 'recall': 0.954248366013072, 'f1-score': 0.9598948060486522, 'support': 765.0}, 'B-misc': {'precision': 0.8383561643835616, 'recall': 0.8742857142857143, 'f1-score': 0.8559440559440559, 'support': 350.0}, 'B-org': {'precision': 0.9036144578313253, 'recall': 0.9048257372654156, 'f1-score': 0.9042196918955123, 'support': 746.0}, 'B-per': {'precision': 0.9559659090909091, 'recall': 0.9725433526011561, 'f1-score': 0.9641833810888252, 'support': 692.0}, 'I-loc': {'precision': 0.9444444444444444, 'recall': 0.8242424242424242, 'f1-score': 0.8802588996763754, 'support': 165.0}, 'I-misc': {'precision': 0.8554455445544554, 'recall': 0.8487229862475442, 'f1-score': 0.8520710059171598, 'support': 509.0}, 'I-org': {'precision': 0.8823529411764706, 'recall': 0.9156193895870736, 'f1-score': 0.8986784140969162, 'support': 557.0}, 'I-per': {'precision': 0.9725400457665904, 'recall': 0.963718820861678, 'f1-score': 0.9681093394077449, 'support': 441.0}, 'O': {'precision': 0.9969308808798142, 'recall': 0.9967609265454855, 'f1-score': 0.9968458964686828, 'support': 46927.0}, 'accuracy': 0.9903692127368626, 'macro avg': {'precision': 0.9315258853736037, 'recall': 0.9176020349228511, 'f1-score': 0.9239109600132964, 'support': 51190.0}, 'weighted avg': {'precision': 0.9904342887152717, 'recall': 0.9903692127368626, 'f1-score': 0.9903796724284949, 'support': 51190.0}}
05/09/2023 16:22:09	bertic	bertic-0	datasets/reldi-normtagner-hr.conllup_extracted.json	0.9822386058981233	0.7983467382555414	{'B-deriv-per': {'precision': 0.6, 'recall': 1.0, 'f1-score': 0.7499999999999999, 'support': 3.0}, 'B-loc': {'precision': 0.7966101694915254, 'recall': 1.0, 'f1-score': 0.8867924528301886, 'support': 47.0}, 'B-misc': {'precision': 0.6627906976744186, 'recall': 0.6477272727272727, 'f1-score': 0.6551724137931033, 'support': 88.0}, 'B-org': {'precision': 0.8641975308641975, 'recall': 0.7865168539325843, 'f1-score': 0.8235294117647058, 'support': 89.0}, 'B-per': {'precision': 0.9597701149425287, 'recall': 0.9597701149425287, 'f1-score': 0.9597701149425287, 'support': 348.0}, 'I-loc': {'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 3.0}, 'I-misc': {'precision': 0.6705882352941176, 'recall': 0.6627906976744186, 'f1-score': 0.6666666666666666, 'support': 86.0}, 'I-org': {'precision': 0.8695652173913043, 'recall': 0.5405405405405406, 'f1-score': 0.6666666666666666, 'support': 37.0}, 'I-per': {'precision': 0.8888888888888888, 'recall': 0.9411764705882353, 'f1-score': 0.9142857142857143, 'support': 34.0}, 'O': {'precision': 0.9935546637480238, 'recall': 0.9942801509066569, 'f1-score': 0.9939172749391728, 'support': 8217.0}, 'accuracy': 0.9822386058981233, 'macro avg': {'precision': 0.7805965518295005, 'recall': 0.8532802101312237, 'f1-score': 0.7983467382555414, 'support': 8952.0}, 'weighted avg': {'precision': 0.9823598341294539, 'recall': 0.9822386058981233, 'f1-score': 0.9820132370201929, 'support': 8952.0}}
05/09/2023 16:33:14	bertic	bertic-1	datasets/reldi-normtagner-hr.conllup_extracted.json	0.9812332439678284	0.7773157711102114	{'B-deriv-per': {'precision': 0.5, 'recall': 0.6666666666666666, 'f1-score': 0.5714285714285715, 'support': 3.0}, 'B-loc': {'precision': 0.8103448275862069, 'recall': 1.0, 'f1-score': 0.8952380952380952, 'support': 47.0}, 'B-misc': {'precision': 0.6666666666666666, 'recall': 0.6136363636363636, 'f1-score': 0.6390532544378698, 'support': 88.0}, 'B-org': {'precision': 0.813953488372093, 'recall': 0.7865168539325843, 'f1-score': 0.8, 'support': 89.0}, 'B-per': {'precision': 0.967930029154519, 'recall': 0.9540229885057471, 'f1-score': 0.9609261939218524, 'support': 348.0}, 'I-loc': {'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 3.0}, 'I-misc': {'precision': 0.6282051282051282, 'recall': 0.5697674418604651, 'f1-score': 0.5975609756097561, 'support': 86.0}, 'I-org': {'precision': 0.9166666666666666, 'recall': 0.5945945945945946, 'f1-score': 0.7213114754098361, 'support': 37.0}, 'I-per': {'precision': 0.9142857142857143, 'recall': 0.9411764705882353, 'f1-score': 0.9275362318840579, 'support': 34.0}, 'O': {'precision': 0.9922301808911012, 'recall': 0.9946452476572959, 'f1-score': 0.993436246505409, 'support': 8217.0}, 'accuracy': 0.9812332439678284, 'macro avg': {'precision': 0.7710282701828096, 'recall': 0.8121026627441953, 'f1-score': 0.7773157711102114, 'support': 8952.0}, 'weighted avg': {'precision': 0.9809224533662095, 'recall': 0.9812332439678284, 'f1-score': 0.9808210585318833, 'support': 8952.0}}
05/09/2023 16:40:31	bertic	bertic-2	datasets/reldi-normtagner-hr.conllup_extracted.json	0.982573726541555	0.7837114097448978	{'B-deriv-per': {'precision': 0.5, 'recall': 0.6666666666666666, 'f1-score': 0.5714285714285715, 'support': 3.0}, 'B-loc': {'precision': 0.8245614035087719, 'recall': 1.0, 'f1-score': 0.9038461538461539, 'support': 47.0}, 'B-misc': {'precision': 0.7333333333333333, 'recall': 0.625, 'f1-score': 0.6748466257668712, 'support': 88.0}, 'B-org': {'precision': 0.8470588235294118, 'recall': 0.8089887640449438, 'f1-score': 0.8275862068965517, 'support': 89.0}, 'B-per': {'precision': 0.9680232558139535, 'recall': 0.9568965517241379, 'f1-score': 0.9624277456647398, 'support': 348.0}, 'I-loc': {'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 3.0}, 'I-misc': {'precision': 0.746268656716418, 'recall': 0.5813953488372093, 'f1-score': 0.6535947712418301, 'support': 86.0}, 'I-org': {'precision': 0.8333333333333334, 'recall': 0.5405405405405406, 'f1-score': 0.6557377049180328, 'support': 37.0}, 'I-per': {'precision': 0.9142857142857143, 'recall': 0.9411764705882353, 'f1-score': 0.9275362318840579, 'support': 34.0}, 'O': {'precision': 0.9911568746214415, 'recall': 0.9957405379092126, 'f1-score': 0.9934434191355026, 'support': 8217.0}, 'accuracy': 0.982573726541555, 'macro avg': {'precision': 0.7858021395142377, 'recall': 0.8116404880310946, 'f1-score': 0.7837114097448977, 'support': 8952.0}, 'weighted avg': {'precision': 0.9817897942891715, 'recall': 0.982573726541555, 'f1-score': 0.9818246021276709, 'support': 8952.0}}
05/09/2023 16:45:23	bertic	bertic-3	datasets/reldi-normtagner-hr.conllup_extracted.json	0.9811215370866846	0.7845338131421189	{'B-deriv-per': {'precision': 0.6, 'recall': 1.0, 'f1-score': 0.7499999999999999, 'support': 3.0}, 'B-loc': {'precision': 0.8148148148148148, 'recall': 0.9361702127659575, 'f1-score': 0.8712871287128713, 'support': 47.0}, 'B-misc': {'precision': 0.5957446808510638, 'recall': 0.6363636363636364, 'f1-score': 0.6153846153846154, 'support': 88.0}, 'B-org': {'precision': 0.7954545454545454, 'recall': 0.7865168539325843, 'f1-score': 0.7909604519774012, 'support': 89.0}, 'B-per': {'precision': 0.9706744868035191, 'recall': 0.9511494252873564, 'f1-score': 0.9608127721335269, 'support': 348.0}, 'I-loc': {'precision': 0.5, 'recall': 0.6666666666666666, 'f1-score': 0.5714285714285715, 'support': 3.0}, 'I-misc': {'precision': 0.7341772151898734, 'recall': 0.6744186046511628, 'f1-score': 0.703030303030303, 'support': 86.0}, 'I-org': {'precision': 0.84, 'recall': 0.5675675675675675, 'f1-score': 0.6774193548387097, 'support': 37.0}, 'I-per': {'precision': 0.9117647058823529, 'recall': 0.9117647058823529, 'f1-score': 0.9117647058823528, 'support': 34.0}, 'O': {'precision': 0.992586290714633, 'recall': 0.993915054156018, 'f1-score': 0.9932502280328368, 'support': 8217.0}, 'accuracy': 0.9811215370866846, 'macro avg': {'precision': 0.7755216739710803, 'recall': 0.8124532727273304, 'f1-score': 0.7845338131421189, 'support': 8952.0}, 'weighted avg': {'precision': 0.9812235026220663, 'recall': 0.9811215370866846, 'f1-score': 0.9809974528352939, 'support': 8952.0}}
05/09/2023 16:49:33	bertic	bertic-0	datasets/reldi-normtagner-sr.conllup_extracted.json	0.9876123657092742	0.8009378976088877	{'B-deriv-per': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 6.0}, 'B-loc': {'precision': 0.926829268292683, 'recall': 0.8085106382978723, 'f1-score': 0.8636363636363636, 'support': 47.0}, 'B-misc': {'precision': 0.5, 'recall': 0.6285714285714286, 'f1-score': 0.5569620253164557, 'support': 35.0}, 'B-org': {'precision': 0.890625, 'recall': 0.7916666666666666, 'f1-score': 0.8382352941176471, 'support': 72.0}, 'B-per': {'precision': 0.9353233830845771, 'recall': 0.9306930693069307, 'f1-score': 0.9330024813895781, 'support': 202.0}, 'I-loc': {'precision': 1.0, 'recall': 0.75, 'f1-score': 0.8571428571428571, 'support': 4.0}, 'I-misc': {'precision': 0.8125, 'recall': 0.40625, 'f1-score': 0.5416666666666666, 'support': 32.0}, 'I-org': {'precision': 0.8571428571428571, 'recall': 0.75, 'f1-score': 0.7999999999999999, 'support': 16.0}, 'I-per': {'precision': 0.9411764705882353, 'recall': 0.6808510638297872, 'f1-score': 0.7901234567901235, 'support': 47.0}, 'O': {'precision': 0.9931026554776411, 'recall': 0.9974598776122849, 'f1-score': 0.9952764976958525, 'support': 8661.0}, 'accuracy': 0.9876123657092742, 'macro avg': {'precision': 0.8690032967919328, 'recall': 0.7577336077618304, 'f1-score': 0.8009378976088877, 'support': 9122.0}, 'weighted avg': {'precision': 0.9875392433585424, 'recall': 0.9876123657092742, 'f1-score': 0.9871400434300557, 'support': 9122.0}}
05/09/2023 16:53:52	bertic	bertic-1	datasets/reldi-normtagner-sr.conllup_extracted.json	0.9876123657092742	0.820116231448662	{'B-deriv-per': {'precision': 0.8571428571428571, 'recall': 1.0, 'f1-score': 0.923076923076923, 'support': 6.0}, 'B-loc': {'precision': 0.8333333333333334, 'recall': 0.851063829787234, 'f1-score': 0.8421052631578947, 'support': 47.0}, 'B-misc': {'precision': 0.5714285714285714, 'recall': 0.6857142857142857, 'f1-score': 0.6233766233766234, 'support': 35.0}, 'B-org': {'precision': 0.8833333333333333, 'recall': 0.7361111111111112, 'f1-score': 0.803030303030303, 'support': 72.0}, 'B-per': {'precision': 0.958974358974359, 'recall': 0.9257425742574258, 'f1-score': 0.9420654911838792, 'support': 202.0}, 'I-loc': {'precision': 0.8, 'recall': 1.0, 'f1-score': 0.888888888888889, 'support': 4.0}, 'I-misc': {'precision': 0.6, 'recall': 0.46875, 'f1-score': 0.5263157894736842, 'support': 32.0}, 'I-org': {'precision': 1.0, 'recall': 0.75, 'f1-score': 0.8571428571428571, 'support': 16.0}, 'I-per': {'precision': 0.9696969696969697, 'recall': 0.6808510638297872, 'f1-score': 0.7999999999999999, 'support': 47.0}, 'O': {'precision': 0.9932144910868315, 'recall': 0.9971134972866874, 'f1-score': 0.9951601751555659, 'support': 8661.0}, 'accuracy': 0.9876123657092742, 'macro avg': {'precision': 0.8467123914996255, 'recall': 0.8095346361986533, 'f1-score': 0.820116231448662, 'support': 9122.0}, 'weighted avg': {'precision': 0.9874839738216564, 'recall': 0.9876123657092742, 'f1-score': 0.9872665232753504, 'support': 9122.0}}
